id,timestamp,temperature,humidity,precipitation,wind_speed,weather_code,description
25693,2026-03-17 00:31:00+00,10.6,86,0,14,3,overcast
25694,2026-03-17 00:32:00+00,10.6,86,0,14,3,overcast
25695,2026-03-17 00:33:00+00,10.6,86,0,14,3,overcast
25696,2026-03-17 00:35:00+00,10.6,86,0,14,3,overcast
25697,2026-03-17 00:36:00+00,10.6,86,0,14,3,overcast
25698,2026-03-17 00:37:00+00,10.6,86,0,14,3,overcast
25699,2026-03-17 00:38:00+00,10.6,86,0,14,3,overcast
25700,2026-03-17 00:39:00+00,10.6,83,0,14,3,overcast
25701,2026-03-17 00:40:00+00,10.7,83,0,14,3,overcast
25702,2026-03-17 00:41:00+00,10.7,83,0,14,3,overcast
25703,2026-03-17 00:42:00+00,10.7,83,0,14.8,3,overcast
25704,2026-03-17 00:43:00+00,10.7,83,0,14.8,3,overcast
25705,2026-03-17 00:44:00+00,10.7,83,0,14.8,3,overcast
25706,2026-03-17 00:45:00+00,10.7,83,0,15.5,3,overcast
25707,2026-03-17 00:46:00+00,10.7,83,0,15.5,3,overcast
25708,2026-03-17 00:47:00+00,10.7,83,0,15.5,3,overcast
25709,2026-03-17 00:48:00+00,10.7,83,0,15.5,3,overcast
25710,2026-03-17 00:50:00+00,10.7,83,0,15.5,3,overcast
25711,2026-03-17 00:51:00+00,10.7,83,0,15.5,3,overcast
25712,2026-03-17 00:52:00+00,10.7,83,0,15.5,3,overcast
25713,2026-03-17 00:53:00+00,10.7,83,0,15.5,3,overcast
25714,2026-03-17 00:54:00+00,10.7,83,0,15.5,3,overcast
25715,2026-03-17 00:55:00+00,10.7,83,0,15.5,3,overcast
25716,2026-03-17 00:56:00+00,10.7,83,0,15.5,3,overcast
25717,2026-03-17 00:57:00+00,10.7,83,0,15.5,3,overcast
25718,2026-03-17 00:58:00+00,10.7,83,0,15.5,3,overcast
25719,2026-03-17 00:59:00+00,10.7,83,0,15.5,3,overcast
25720,2026-03-17 01:00:00+00,10.7,83,0,15.8,3,overcast
25721,2026-03-17 01:01:00+00,10.7,83,0,15.8,3,overcast
25722,2026-03-17 01:02:00+00,10.7,83,0,15.8,3,overcast
25723,2026-03-17 01:04:00+00,10.7,83,0,15.8,3,overcast
25724,2026-03-17 01:05:00+00,10.7,83,0,15.8,3,overcast
25725,2026-03-17 01:06:00+00,10.7,83,0,15.8,3,overcast
25726,2026-03-17 01:07:00+00,10.7,83,0,15.8,3,overcast
25727,2026-03-17 01:08:00+00,10.7,83,0,15.8,3,overcast
25728,2026-03-17 01:09:00+00,10.7,83,0,15.8,3,overcast
25729,2026-03-17 01:10:00+00,10.7,83,0,15.8,3,overcast
25730,2026-03-17 01:11:00+00,10.7,83,0,15.8,3,overcast
25731,2026-03-17 01:12:00+00,10.7,83,0,15.8,3,overcast
25732,2026-03-17 01:13:00+00,10.7,83,0,15.8,3,overcast
25733,2026-03-17 01:14:00+00,10.7,83,0,15.8,3,overcast
25734,2026-03-17 01:15:00+00,10.7,82,0,15.5,3,overcast
25735,2026-03-17 01:16:00+00,10.7,82,0,15.5,3,overcast
25736,2026-03-17 01:17:00+00,10.7,82,0,15.5,3,overcast
25737,2026-03-17 01:18:00+00,10.7,82,0,15.5,3,overcast
25738,2026-03-17 01:20:00+00,10.7,82,0,15.5,3,overcast
25739,2026-03-17 01:21:00+00,10.7,82,0,15.5,3,overcast
25740,2026-03-17 01:22:00+00,10.7,82,0,15.5,3,overcast
25741,2026-03-17 01:23:00+00,10.7,82,0,15.5,3,overcast
25742,2026-03-17 01:24:00+00,10.7,82,0,15.5,3,overcast
25743,2026-03-17 01:25:00+00,10.7,82,0,15.5,3,overcast
25744,2026-03-17 01:26:00+00,10.7,82,0,15.5,3,overcast
25745,2026-03-17 01:27:00+00,10.7,82,0,15.5,3,overcast
25746,2026-03-17 01:28:00+00,10.7,82,0,15.5,3,overcast
25747,2026-03-17 01:29:00+00,10.7,82,0,15.5,3,overcast
25748,2026-03-17 01:30:00+00,10.7,82,0,15.1,3,overcast
25749,2026-03-17 01:31:00+00,10.7,82,0,15.1,3,overcast
25750,2026-03-17 01:32:00+00,10.7,82,0,15.1,3,overcast
25751,2026-03-17 01:33:00+00,10.7,82,0,15.1,3,overcast
25752,2026-03-17 01:35:00+00,10.7,82,0,15.1,3,overcast
25753,2026-03-17 01:36:00+00,10.7,82,0,15.1,3,overcast
25754,2026-03-17 01:37:00+00,10.7,82,0,15.1,3,overcast
25755,2026-03-17 01:38:00+00,10.7,82,0,15.1,3,overcast
25756,2026-03-17 01:39:00+00,10.7,82,0,15.1,3,overcast
25757,2026-03-17 01:40:00+00,10.7,82,0,15.1,3,overcast
25758,2026-03-17 01:41:00+00,10.7,82,0,15.1,3,overcast
25759,2026-03-17 01:42:00+00,10.7,82,0,15.1,3,overcast
25760,2026-03-17 01:43:00+00,10.7,82,0,15.1,3,overcast
25761,2026-03-17 01:44:00+00,10.7,82,0,15.1,3,overcast
25762,2026-03-17 01:45:00+00,10.7,81,0,14.4,3,overcast
25763,2026-03-17 01:46:00+00,10.7,81,0,14.4,3,overcast
25764,2026-03-17 01:47:00+00,10.7,81,0,14.4,3,overcast
25765,2026-03-17 01:48:00+00,10.7,81,0,14.4,3,overcast
25766,2026-03-17 01:49:00+00,10.7,81,0,14.4,3,overcast
25767,2026-03-17 01:51:00+00,10.7,81,0,14.4,3,overcast
25768,2026-03-17 01:52:00+00,10.7,81,0,14.4,3,overcast
25769,2026-03-17 01:53:00+00,10.7,81,0,14.4,3,overcast
25770,2026-03-17 01:54:00+00,10.7,81,0,14.4,3,overcast
25771,2026-03-17 01:55:00+00,10.7,81,0,14.4,3,overcast
25772,2026-03-17 01:56:00+00,10.7,81,0,14.4,3,overcast
25773,2026-03-17 01:57:00+00,10.7,81,0,14.4,3,overcast
25774,2026-03-17 01:58:00+00,10.7,81,0,14.4,3,overcast
25775,2026-03-17 01:59:00+00,10.7,80,0,14.4,3,overcast
25776,2026-03-17 02:00:00+00,10.7,79,0,14,3,overcast
25777,2026-03-17 02:01:00+00,10.7,79,0,14,3,overcast
25778,2026-03-17 02:02:00+00,10.7,79,0,15.5,3,overcast
25779,2026-03-17 02:03:00+00,10.7,79,0,15.5,3,overcast
25780,2026-03-17 02:05:00+00,10.7,79,0,15.5,3,overcast
25781,2026-03-17 02:06:00+00,10.7,79,0,15.5,3,overcast
25782,2026-03-17 02:07:00+00,10.7,79,0,15.5,3,overcast
25783,2026-03-17 02:08:00+00,10.7,79,0,15.5,3,overcast
25784,2026-03-17 02:09:00+00,10.7,79,0,15.5,3,overcast
25785,2026-03-17 02:10:00+00,10.7,79,0,15.5,3,overcast
25786,2026-03-17 02:11:00+00,10.7,79,0,15.5,3,overcast
25787,2026-03-17 02:12:00+00,10.7,79,0,15.5,3,overcast
25788,2026-03-17 02:13:00+00,10.7,79,0,15.5,3,overcast
25789,2026-03-17 02:14:00+00,10.7,79,0,15.5,3,overcast
25790,2026-03-17 02:15:00+00,10.6,79,0,14.8,3,overcast
25791,2026-03-17 02:16:00+00,10.6,79,0,14.8,3,overcast
25792,2026-03-17 02:17:00+00,10.6,79,0,14.8,3,overcast
25793,2026-03-17 02:18:00+00,10.6,79,0,14.8,3,overcast
25794,2026-03-17 02:20:00+00,10.6,79,0,14.8,3,overcast
25795,2026-03-17 02:21:00+00,10.6,79,0,14.8,3,overcast
25796,2026-03-17 02:22:00+00,10.6,79,0,14.8,3,overcast
25797,2026-03-17 02:23:00+00,10.6,79,0,14.8,3,overcast
25798,2026-03-17 02:24:00+00,10.6,79,0,14.8,3,overcast
25799,2026-03-17 02:25:00+00,10.6,79,0,14.8,3,overcast
25800,2026-03-17 02:26:00+00,10.6,79,0,14.8,3,overcast
25801,2026-03-17 02:27:00+00,10.6,79,0,14.8,3,overcast
25802,2026-03-17 02:28:00+00,10.6,79,0,14.8,3,overcast
25803,2026-03-17 02:29:00+00,10.6,79,0,14.8,3,overcast
25804,2026-03-17 02:30:00+00,10.6,79,0,14,3,overcast
25805,2026-03-17 02:31:00+00,10.6,79,0,14,3,overcast
25806,2026-03-17 02:32:00+00,10.6,79,0,14.4,3,overcast
25807,2026-03-17 02:33:00+00,10.6,79,0,14.4,3,overcast
25808,2026-03-17 02:35:00+00,10.6,79,0,14.4,3,overcast
25809,2026-03-17 02:36:00+00,10.6,79,0,14.4,3,overcast
25810,2026-03-17 02:37:00+00,10.6,79,0,14.4,3,overcast
25811,2026-03-17 02:38:00+00,10.6,79,0,14.4,3,overcast
25812,2026-03-17 02:39:00+00,10.6,79,0,14.4,3,overcast
25813,2026-03-17 02:40:00+00,10.6,79,0,14.4,3,overcast
25814,2026-03-17 02:41:00+00,10.6,79,0,14.4,3,overcast
25815,2026-03-17 02:42:00+00,10.6,79,0,14.4,3,overcast
25816,2026-03-17 02:43:00+00,10.6,79,0,14.4,3,overcast
25817,2026-03-17 02:44:00+00,10.6,79,0,14.4,3,overcast
25818,2026-03-17 02:45:00+00,10.5,79,0,13.7,3,overcast
25819,2026-03-17 02:46:00+00,10.5,79,0,13.7,3,overcast
25820,2026-03-17 02:47:00+00,10.5,79,0,13.7,3,overcast
25821,2026-03-17 02:48:00+00,10.5,79,0,13.7,3,overcast
25822,2026-03-17 02:49:00+00,10.5,79,0,13.7,3,overcast
25823,2026-03-17 02:51:00+00,10.5,79,0,13.7,3,overcast
25824,2026-03-17 02:52:00+00,10.5,79,0,13.7,3,overcast
25825,2026-03-17 02:53:00+00,10.5,79,0,13.7,3,overcast
25826,2026-03-17 02:54:00+00,10.5,79,0,13.7,3,overcast
25827,2026-03-17 02:55:00+00,10.5,79,0,13.7,3,overcast
25828,2026-03-17 02:56:00+00,10.5,79,0,13.7,3,overcast
25829,2026-03-17 02:57:00+00,10.5,79,0,13.7,3,overcast
25830,2026-03-17 02:58:00+00,10.5,79,0,13.7,3,overcast
25831,2026-03-17 02:59:00+00,10.5,79,0,13.7,3,overcast
25832,2026-03-17 03:00:00+00,10.5,79,0,13.3,3,overcast
25833,2026-03-17 03:01:00+00,10.5,79,0,13.3,3,overcast
25834,2026-03-17 03:02:00+00,10.5,79,0,13.3,3,overcast
25835,2026-03-17 03:03:00+00,10.5,79,0,13.3,3,overcast
25836,2026-03-17 03:04:00+00,10.5,79,0,13.3,3,overcast
25837,2026-03-17 03:05:00+00,10.5,79,0,13.3,3,overcast
25838,2026-03-17 03:07:00+00,10.5,79,0,13.3,3,overcast
25839,2026-03-17 03:08:00+00,10.5,79,0,13.3,3,overcast
25840,2026-03-17 03:09:00+00,10.5,79,0,13.3,3,overcast
25841,2026-03-17 03:10:00+00,10.5,79,0,13.3,3,overcast
25842,2026-03-17 03:11:00+00,10.5,79,0,13.3,3,overcast
25843,2026-03-17 03:12:00+00,10.5,79,0,13.3,3,overcast
25844,2026-03-17 03:13:00+00,10.5,79,0,13.3,3,overcast
25845,2026-03-17 03:14:00+00,10.5,79,0,13.3,3,overcast
25846,2026-03-17 03:15:00+00,10.4,79,0,13,3,overcast
25847,2026-03-17 03:16:00+00,10.4,79,0,13,3,overcast
25848,2026-03-17 03:17:00+00,10.4,79,0,13,3,overcast
25849,2026-03-17 03:18:00+00,10.4,79,0,13,3,overcast
25850,2026-03-17 03:19:00+00,10.4,79,0,13,3,overcast
25851,2026-03-17 03:20:00+00,10.4,79,0,13,3,overcast
25852,2026-03-17 03:21:00+00,10.4,79,0,13,3,overcast
25853,2026-03-17 03:23:00+00,10.4,79,0,13,3,overcast
25854,2026-03-17 03:24:00+00,10.4,79,0,13,3,overcast
25855,2026-03-17 03:25:00+00,10.4,79,0,13,3,overcast
25856,2026-03-17 03:26:00+00,10.4,79,0,13,3,overcast
25857,2026-03-17 03:27:00+00,10.4,79,0,13,3,overcast
25858,2026-03-17 03:28:00+00,10.4,79,0,13,3,overcast
25859,2026-03-17 03:29:00+00,10.4,79,0,13,3,overcast
25860,2026-03-17 03:30:00+00,10.3,80,0,12.6,2,partly cloudy
25861,2026-03-17 03:31:00+00,10.3,80,0,12.6,2,partly cloudy
25862,2026-03-17 03:32:00+00,10.3,80,0,12.6,3,overcast
25863,2026-03-17 03:33:00+00,10.3,80,0,12.6,3,overcast
25864,2026-03-17 03:34:00+00,10.4,80,0,12.6,3,overcast
25865,2026-03-17 03:35:00+00,10.4,80,0,12.6,3,overcast
25866,2026-03-17 03:36:00+00,10.4,80,0,12.6,3,overcast
25867,2026-03-17 03:38:00+00,10.4,80,0,12.6,3,overcast
25868,2026-03-17 03:39:00+00,10.4,80,0,12.6,3,overcast
25869,2026-03-17 03:40:00+00,10.4,80,0,12.6,3,overcast
25870,2026-03-17 03:41:00+00,10.4,80,0,12.6,3,overcast
25871,2026-03-17 03:42:00+00,10.4,80,0,14.4,3,overcast
25872,2026-03-17 03:43:00+00,10.4,80,0,14.4,3,overcast
25873,2026-03-17 03:44:00+00,10.4,80,0,14.4,3,overcast
25874,2026-03-17 03:45:00+00,10.4,80,0,14,3,overcast
25875,2026-03-17 03:46:00+00,10.4,80,0,14,3,overcast
25876,2026-03-17 03:47:00+00,10.4,80,0,14,3,overcast
25877,2026-03-17 03:48:00+00,10.4,80,0,14,3,overcast
25878,2026-03-17 03:49:00+00,10.4,80,0,14,3,overcast
25879,2026-03-17 03:50:00+00,10.4,80,0,14,3,overcast
25880,2026-03-17 03:51:00+00,10.4,80,0,14,3,overcast
25881,2026-03-17 03:53:00+00,10.4,80,0,14,3,overcast
25882,2026-03-17 03:54:00+00,10.4,80,0,14,3,overcast
25883,2026-03-17 03:55:00+00,10.4,80,0,14,3,overcast
25884,2026-03-17 03:56:00+00,10.4,80,0,14,3,overcast
25885,2026-03-17 03:57:00+00,10.4,80,0,14,3,overcast
25886,2026-03-17 03:58:00+00,10.4,80,0,14,3,overcast
25887,2026-03-17 03:59:00+00,10.4,80,0,14,3,overcast
25888,2026-03-17 04:00:00+00,10.3,80,0,14,3,overcast
25889,2026-03-17 04:01:00+00,10.3,80,0,14,3,overcast
25890,2026-03-17 04:02:00+00,10.3,80,0,14,3,overcast
25891,2026-03-17 04:03:00+00,10.3,80,0,14,3,overcast
25892,2026-03-17 04:04:00+00,10.3,80,0,14,3,overcast
25893,2026-03-17 04:05:00+00,10.3,80,0,14,3,overcast
25894,2026-03-17 04:06:00+00,10.3,80,0,14,3,overcast
25895,2026-03-17 04:08:00+00,10.3,80,0,14,3,overcast
25896,2026-03-17 04:09:00+00,10.3,80,0,14,3,overcast
25897,2026-03-17 04:10:00+00,10.3,80,0,14,3,overcast
25898,2026-03-17 04:11:00+00,10.3,80,0,14,3,overcast
25899,2026-03-17 04:12:00+00,10.3,80,0,14,3,overcast
25900,2026-03-17 04:13:00+00,10.3,80,0,14,3,overcast
25901,2026-03-17 04:14:00+00,10.3,80,0,14,3,overcast
25902,2026-03-17 04:15:00+00,10.3,80,0,13.7,3,overcast
25903,2026-03-17 04:16:00+00,10.3,80,0,13.7,3,overcast
25904,2026-03-17 04:17:00+00,10.3,80,0,13.7,3,overcast
25905,2026-03-17 04:18:00+00,10.3,80,0,13.7,3,overcast
25906,2026-03-17 04:19:00+00,10.3,80,0,13.7,3,overcast
25907,2026-03-17 04:20:00+00,10.3,80,0,13.7,3,overcast
25908,2026-03-17 04:21:00+00,10.3,80,0,13.7,3,overcast
25909,2026-03-17 04:23:00+00,10.3,80,0,13.7,3,overcast
25910,2026-03-17 04:24:00+00,10.3,80,0,13.7,3,overcast
25911,2026-03-17 04:25:00+00,10.3,80,0,13.7,3,overcast
25912,2026-03-17 04:26:00+00,10.3,80,0,13.7,3,overcast
25913,2026-03-17 04:27:00+00,10.3,80,0,13.7,3,overcast
25914,2026-03-17 04:28:00+00,10.3,80,0,13.7,3,overcast
25915,2026-03-17 04:29:00+00,10.3,80,0,13.7,3,overcast
25916,2026-03-17 04:30:00+00,10.2,81,0,13,3,overcast
25917,2026-03-17 04:31:00+00,10.2,81,0,13,3,overcast
25918,2026-03-17 04:32:00+00,10.2,81,0,13,3,overcast
25919,2026-03-17 04:33:00+00,10.2,81,0,13,3,overcast
25920,2026-03-17 04:34:00+00,10.2,81,0,13,3,overcast
25921,2026-03-17 04:35:00+00,10.2,81,0,13,3,overcast
25922,2026-03-17 04:36:00+00,10.2,81,0,13,3,overcast
25923,2026-03-17 04:37:00+00,10.2,81,0,13,3,overcast
25924,2026-03-17 04:39:00+00,10.2,81,0,13,3,overcast
25925,2026-03-17 04:40:00+00,10.2,81,0,13,3,overcast
25926,2026-03-17 04:41:00+00,10.2,81,0,13,3,overcast
25927,2026-03-17 04:42:00+00,10.2,81,0,13,3,overcast
25928,2026-03-17 04:43:00+00,10.2,81,0,13,3,overcast
25929,2026-03-17 04:44:00+00,10.2,81,0,13,2,partly cloudy
25930,2026-03-17 04:45:00+00,10.1,80,0,12.6,3,overcast
25931,2026-03-17 04:46:00+00,10.1,80,0,13.7,3,overcast
25932,2026-03-17 04:47:00+00,10.1,80,0,13.7,3,overcast
25933,2026-03-17 04:48:00+00,10.1,80,0,13.7,3,overcast
25934,2026-03-17 04:49:00+00,10.1,80,0,13.7,3,overcast
25935,2026-03-17 04:50:00+00,10.1,80,0,13.7,3,overcast
25936,2026-03-17 04:51:00+00,10.1,80,0,13.7,3,overcast
25937,2026-03-17 04:52:00+00,10.1,80,0,13.7,3,overcast
25938,2026-03-17 04:54:00+00,10.1,80,0,13.7,3,overcast
25939,2026-03-17 04:55:00+00,10.1,80,0,13.7,3,overcast
25940,2026-03-17 04:56:00+00,10.1,80,0,13.7,3,overcast
25941,2026-03-17 04:57:00+00,10.1,80,0,13.7,3,overcast
25942,2026-03-17 04:58:00+00,10.1,80,0,13.7,3,overcast
25943,2026-03-17 04:59:00+00,10.1,80,0,13.7,3,overcast
25944,2026-03-17 05:00:00+00,10.1,80,0,14,3,overcast
25945,2026-03-17 05:01:00+00,10.1,80,0,14,3,overcast
25946,2026-03-17 05:02:00+00,10.1,80,0,14,3,overcast
25947,2026-03-17 05:03:00+00,10.1,80,0,14,3,overcast
25948,2026-03-17 05:04:00+00,10.1,80,0,14,3,overcast
25949,2026-03-17 05:05:00+00,10.1,80,0,14,3,overcast
25950,2026-03-17 05:06:00+00,10.1,80,0,14,3,overcast
25951,2026-03-17 05:07:00+00,10.1,80,0,14,3,overcast
25952,2026-03-17 05:08:00+00,10.1,80,0,14,3,overcast
25953,2026-03-17 05:10:00+00,10.1,80,0,14,3,overcast
25954,2026-03-17 05:11:00+00,10.1,80,0,14,3,overcast
25955,2026-03-17 05:12:00+00,10.1,80,0,14,3,overcast
25956,2026-03-17 05:13:00+00,10.1,80,0,14,3,overcast
25957,2026-03-17 05:14:00+00,10.1,80,0,14,3,overcast
25958,2026-03-17 05:15:00+00,10.1,80,0,13.7,3,overcast
25959,2026-03-17 05:16:00+00,10.1,80,0,13.7,3,overcast
25960,2026-03-17 05:17:00+00,10.1,80,0,13.7,3,overcast
25961,2026-03-17 05:18:00+00,10.1,80,0,13.7,3,overcast
25962,2026-03-17 05:19:00+00,10.1,80,0,13.7,3,overcast
25963,2026-03-17 05:20:00+00,10.1,80,0,13.7,3,overcast
25964,2026-03-17 05:21:00+00,10.1,80,0,13.7,3,overcast
25965,2026-03-17 05:22:00+00,10.1,80,0,13.7,3,overcast
25966,2026-03-17 05:24:00+00,10.1,80,0,13.7,3,overcast
25967,2026-03-17 05:25:00+00,10.1,80,0,13.7,3,overcast
25968,2026-03-17 05:26:00+00,10.1,80,0,13.7,3,overcast
25969,2026-03-17 05:27:00+00,10.1,80,0,13.7,3,overcast
25970,2026-03-17 05:28:00+00,10.1,80,0,13.7,3,overcast
25971,2026-03-17 05:29:00+00,10.1,80,0,13.7,3,overcast
25972,2026-03-17 05:30:00+00,10.1,79,0,13.3,3,overcast
25973,2026-03-17 05:31:00+00,10.1,79,0,13.3,3,overcast
25974,2026-03-17 05:32:00+00,10.1,79,0,13.3,3,overcast
25975,2026-03-17 05:33:00+00,10.1,79,0,13.3,3,overcast
25976,2026-03-17 05:34:00+00,10.1,79,0,13.3,3,overcast
25977,2026-03-17 05:35:00+00,10.1,79,0,13.3,3,overcast
25978,2026-03-17 05:36:00+00,10.1,79,0,13.3,3,overcast
25979,2026-03-17 05:37:00+00,10.1,79,0,13.3,3,overcast
25980,2026-03-17 05:38:00+00,10.1,80,0,13.3,3,overcast
25981,2026-03-17 05:40:00+00,10.1,80,0,13.7,3,overcast
25982,2026-03-17 05:41:00+00,10.1,80,0,13.7,3,overcast
25983,2026-03-17 05:42:00+00,10.1,80,0,13.7,3,overcast
25984,2026-03-17 05:43:00+00,10.1,80,0,13.7,3,overcast
25985,2026-03-17 05:44:00+00,10.1,80,0,13.7,3,overcast
25986,2026-03-17 05:45:00+00,10,80,0,13,3,overcast
25987,2026-03-17 05:46:00+00,10,80,0,13,3,overcast
25988,2026-03-17 05:47:00+00,10,80,0,13,3,overcast
25989,2026-03-17 05:48:00+00,10,80,0,13,3,overcast
25990,2026-03-17 05:49:00+00,10,80,0,13,3,overcast
25991,2026-03-17 05:50:00+00,10,80,0,13,3,overcast
25992,2026-03-17 05:51:00+00,10,80,0,13,3,overcast
25993,2026-03-17 05:52:00+00,10,80,0,13,3,overcast
25994,2026-03-17 05:54:00+00,10,80,0,13,3,overcast
25995,2026-03-17 05:55:00+00,10,80,0,13,3,overcast
25996,2026-03-17 05:56:00+00,10,80,0,13,3,overcast
25997,2026-03-17 05:57:00+00,10,80,0,13,3,overcast
25998,2026-03-17 05:58:00+00,10,80,0,13,3,overcast
25999,2026-03-17 05:59:00+00,10,80,0,13,3,overcast
26000,2026-03-17 06:00:00+00,10,80,0,12.6,3,overcast
26001,2026-03-17 06:01:00+00,10,80,0,12.6,3,overcast
26002,2026-03-17 06:02:00+00,10,80,0,12.6,3,overcast
26003,2026-03-17 06:03:00+00,10,80,0,12.6,3,overcast
26004,2026-03-17 06:04:00+00,10,80,0,12.6,3,overcast
26005,2026-03-17 06:05:00+00,10,80,0,12.6,3,overcast
26006,2026-03-17 06:06:00+00,10,80,0,12.6,3,overcast
26007,2026-03-17 06:07:00+00,10,80,0,12.6,3,overcast
26008,2026-03-17 06:09:00+00,10,80,0,12.6,3,overcast
26009,2026-03-17 06:10:00+00,10,80,0,12.6,3,overcast
26010,2026-03-17 06:11:00+00,10,80,0,12.6,3,overcast
26011,2026-03-17 06:12:00+00,10,80,0,12.6,3,overcast
26012,2026-03-17 06:13:00+00,10,80,0,12.6,3,overcast
26013,2026-03-17 06:14:00+00,10,80,0,12.6,3,overcast
26014,2026-03-17 06:15:00+00,10,80,0,12.2,3,overcast
26015,2026-03-17 06:16:00+00,10,80,0,12.2,3,overcast
26016,2026-03-17 06:17:00+00,10,80,0,12.2,3,overcast
26017,2026-03-17 06:18:00+00,10,80,0,12.2,3,overcast
26018,2026-03-17 06:19:00+00,10,80,0,12.2,3,overcast
26019,2026-03-17 06:20:00+00,10,80,0,12.2,3,overcast
26020,2026-03-17 06:21:00+00,10,80,0,12.2,3,overcast
26021,2026-03-17 06:23:00+00,10,80,0,12.2,3,overcast
26022,2026-03-17 06:24:00+00,10,80,0,12.2,3,overcast
26023,2026-03-17 06:25:00+00,10,80,0,12.2,3,overcast
26024,2026-03-17 06:26:00+00,10,80,0,12.2,3,overcast
26025,2026-03-17 06:27:00+00,10,80,0,12.2,3,overcast
26026,2026-03-17 06:28:00+00,10,80,0,12.2,3,overcast
26027,2026-03-17 06:29:00+00,10,80,0,12.2,3,overcast
26028,2026-03-17 06:30:00+00,10,79,0,12.2,3,overcast
26029,2026-03-17 06:31:00+00,10,79,0,12.2,3,overcast
26030,2026-03-17 06:32:00+00,10,79,0,12.2,3,overcast
26031,2026-03-17 06:33:00+00,9.9,79,0,12.2,3,overcast
26032,2026-03-17 06:34:00+00,9.9,79,0,11.9,3,overcast
26033,2026-03-17 06:35:00+00,9.9,79,0,11.9,3,overcast
26034,2026-03-17 06:36:00+00,9.9,79,0,11.9,3,overcast
26035,2026-03-17 06:39:00+00,9.9,79,0,11.9,3,overcast
26036,2026-03-17 06:40:00+00,9.9,79,0,11.9,3,overcast
26037,2026-03-17 06:41:00+00,9.9,79,0,11.9,3,overcast
26038,2026-03-17 06:42:00+00,9.9,79,0,11.9,3,overcast
26039,2026-03-17 06:43:00+00,9.9,79,0,11.9,3,overcast
26040,2026-03-17 06:44:00+00,9.9,79,0,11.9,3,overcast
26041,2026-03-17 06:45:00+00,9.9,79,0,12.2,3,overcast
26042,2026-03-17 06:46:00+00,9.9,79,0,12.2,3,overcast
26043,2026-03-17 06:47:00+00,9.9,79,0,12.2,3,overcast
26044,2026-03-17 06:48:00+00,9.9,79,0,12.2,3,overcast
26045,2026-03-17 06:50:00+00,9.9,79,0,12.2,3,overcast
26046,2026-03-17 06:51:00+00,9.9,79,0,12.2,3,overcast
26047,2026-03-17 06:52:00+00,9.9,79,0,12.2,3,overcast
26048,2026-03-17 06:53:00+00,9.9,79,0,12.2,3,overcast
26049,2026-03-17 06:54:00+00,9.9,79,0,12.2,3,overcast
26050,2026-03-17 06:55:00+00,9.9,79,0,12.2,3,overcast
26051,2026-03-17 06:56:00+00,9.9,79,0,12.2,3,overcast
26052,2026-03-17 06:57:00+00,9.9,79,0,12.2,3,overcast
26053,2026-03-17 06:58:00+00,9.9,79,0,12.2,3,overcast
26054,2026-03-17 06:59:00+00,9.9,79,0,12.2,3,overcast
26055,2026-03-17 07:00:00+00,9.9,79,0,12.2,3,overcast
26056,2026-03-17 07:01:00+00,9.9,79,0,12.2,3,overcast
26057,2026-03-17 07:02:00+00,9.9,79,0,12.2,3,overcast
26058,2026-03-17 07:03:00+00,9.9,79,0,12.2,3,overcast
26059,2026-03-17 07:05:00+00,9.9,79,0,12.2,3,overcast
26060,2026-03-17 07:06:00+00,9.9,79,0,12.2,3,overcast
26061,2026-03-17 07:07:00+00,9.9,79,0,12.2,3,overcast
26062,2026-03-17 07:08:00+00,9.9,79,0,12.2,3,overcast
26063,2026-03-17 07:09:00+00,9.9,79,0,12.2,3,overcast
26064,2026-03-17 07:10:00+00,9.9,79,0,12.2,3,overcast
26065,2026-03-17 07:11:00+00,9.9,79,0,12.2,3,overcast
26066,2026-03-17 07:12:00+00,9.9,79,0,12.2,3,overcast
26067,2026-03-17 07:13:00+00,9.9,79,0,12.2,3,overcast
26068,2026-03-17 07:14:00+00,9.9,79,0,12.2,3,overcast
26069,2026-03-17 07:15:00+00,10,79,0,13,3,overcast
26070,2026-03-17 07:16:00+00,10,79,0,13,3,overcast
26071,2026-03-17 07:17:00+00,10,79,0,13,3,overcast
26072,2026-03-17 07:18:00+00,10,79,0,13,3,overcast
26073,2026-03-17 07:20:00+00,10,79,0,13,3,overcast
26074,2026-03-17 07:21:00+00,10,79,0,13,3,overcast
26075,2026-03-17 07:22:00+00,10,79,0,13,3,overcast
26076,2026-03-17 07:23:00+00,10,79,0,13,3,overcast
26077,2026-03-17 07:24:00+00,10,79,0,13,3,overcast
26078,2026-03-17 07:25:00+00,10,79,0,13,3,overcast
26079,2026-03-17 07:26:00+00,10,79,0,13,3,overcast
26080,2026-03-17 07:27:00+00,10,79,0,13,3,overcast
26081,2026-03-17 07:28:00+00,10,79,0,13,3,overcast
26082,2026-03-17 07:29:00+00,10,79,0,13,3,overcast
26083,2026-03-17 07:30:00+00,10.1,79,0,13.7,3,overcast
26084,2026-03-17 07:31:00+00,10.1,79,0,13.7,3,overcast
26085,2026-03-17 07:32:00+00,10.1,79,0,13.7,3,overcast
26086,2026-03-17 07:34:00+00,10.1,79,0,13.7,3,overcast
26087,2026-03-17 07:35:00+00,10.1,79,0,13.7,3,overcast
26088,2026-03-17 07:36:00+00,10.1,79,0,13.7,3,overcast
26089,2026-03-17 07:37:00+00,10.1,79,0,13.7,3,overcast
